Position (19 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (15 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (10 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (5m)	time (year)	Gk/KM	ηK	ηM	displacement (m)		Position (0 m)	time (year)	Gk/KM	ηK	ηM	displacement (m)
1	9	0.6	800000	8000000	-0.0391		2	9	0.6	800000	8000000	-0.0370		3	9	0.6	800000	8000000	-0.0351		4	9	0.6	800000	8000000	-0.0335		5	9	0.6	800000	8000000	-0.0318
1	10	0.6	800000	8000000	-0.0398		2	10	0.6	800000	8000000	-0.0378		3	10	0.6	800000	8000000	-0.0360		4	10	0.6	800000	8000000	-0.0345		5	10	0.6	800000	8000000	-0.0327
1	11	0.6	800000	8000000	-0.0405		2	11	0.6	800000	8000000	-0.0385		3	11	0.6	800000	8000000	-0.0367		4	11	0.6	800000	8000000	-0.0353		5	11	0.6	800000	8000000	-0.0336
1	12	0.6	800000	8000000	-0.0411		2	12	0.6	800000	8000000	-0.0392		3	12	0.6	800000	8000000	-0.0375		4	12	0.6	800000	8000000	-0.0361		5	12	0.6	800000	8000000	-0.0344
1	13	0.6	800000	8000000	-0.0416		2	13	0.6	800000	8000000	-0.0397		3	13	0.6	800000	8000000	-0.0381		4	13	0.6	800000	8000000	-0.0368		5	13	0.6	800000	8000000	-0.0351
1	14	0.6	800000	8000000	-0.0421		2	14	0.6	800000	8000000	-0.0403		3	14	0.6	800000	8000000	-0.0387		4	14	0.6	800000	8000000	-0.0374		5	14	0.6	800000	8000000	-0.0358
1	15	0.6	800000	8000000	-0.0425		2	15	0.6	800000	8000000	-0.0408		3	15	0.6	800000	8000000	-0.0392		4	15	0.6	800000	8000000	-0.0380		5	15	0.6	800000	8000000	-0.0364
1	1	0.6	1000000	8000000	-0.0281		2	1	0.6	1000000	8000000	-0.0250		3	1	0.6	1000000	8000000	-0.0221		4	1	0.6	1000000	8000000	-0.0198		5	1	0.6	1000000	8000000	-0.0177
1	2	0.6	1000000	8000000	-0.0299		2	2	0.6	1000000	8000000	-0.0270		3	2	0.6	1000000	8000000	-0.0242		4	2	0.6	1000000	8000000	-0.0220		5	2	0.6	1000000	8000000	-0.0199
1	3	0.6	1000000	8000000	-0.0315		2	3	0.6	1000000	8000000	-0.0287		3	3	0.6	1000000	8000000	-0.0260		4	3	0.6	1000000	8000000	-0.0239		5	3	0.6	1000000	8000000	-0.0218
1	4	0.6	1000000	8000000	-0.0329		2	4	0.6	1000000	8000000	-0.0302		3	4	0.6	1000000	8000000	-0.0276		4	4	0.6	1000000	8000000	-0.0256		5	4	0.6	1000000	8000000	-0.0236
1	5	0.6	1000000	8000000	-0.0341		2	5	0.6	1000000	8000000	-0.0315		3	5	0.6	1000000	8000000	-0.0291		4	5	0.6	1000000	8000000	-0.0271		5	5	0.6	1000000	8000000	-0.0252
1	6	0.6	1000000	8000000	-0.0352		2	6	0.6	1000000	8000000	-0.0327		3	6	0.6	1000000	8000000	-0.0304		4	6	0.6	1000000	8000000	-0.0285		5	6	0.6	1000000	8000000	-0.0266
1	7	0.6	1000000	8000000	-0.0362		2	7	0.6	1000000	8000000	-0.0338		3	7	0.6	1000000	8000000	-0.0316		4	7	0.6	1000000	8000000	-0.0298		5	7	0.6	1000000	8000000	-0.0279
1	8	0.6	1000000	8000000	-0.0371		2	8	0.6	1000000	8000000	-0.0348		3	8	0.6	1000000	8000000	-0.0326		4	8	0.6	1000000	8000000	-0.0309		5	8	0.6	1000000	8000000	-0.0290
1	9	0.6	1000000	8000000	-0.0379		2	9	0.6	1000000	8000000	-0.0357		3	9	0.6	1000000	8000000	-0.0336		4	9	0.6	1000000	8000000	-0.0319		5	9	0.6	1000000	8000000	-0.0301
1	10	0.6	1000000	8000000	-0.0386		2	10	0.6	1000000	8000000	-0.0365		3	10	0.6	1000000	8000000	-0.0345		4	10	0.6	1000000	8000000	-0.0329		5	10	0.6	1000000	8000000	-0.0311
1	11	0.6	1000000	8000000	-0.0393		2	11	0.6	1000000	8000000	-0.0372		3	11	0.6	1000000	8000000	-0.0353		4	11	0.6	1000000	8000000	-0.0337		5	11	0.6	1000000	8000000	-0.0319
1	12	0.6	1000000	8000000	-0.0399		2	12	0.6	1000000	8000000	-0.0379		3	12	0.6	1000000	8000000	-0.0360		4	12	0.6	1000000	8000000	-0.0345		5	12	0.6	1000000	8000000	-0.0328
1	13	0.6	1000000	8000000	-0.0405		2	13	0.6	1000000	8000000	-0.0385		3	13	0.6	1000000	8000000	-0.0367		4	13	0.6	1000000	8000000	-0.0352		5	13	0.6	1000000	8000000	-0.0335
1	14	0.6	1000000	8000000	-0.0410		2	14	0.6	1000000	8000000	-0.0391		3	14	0.6	1000000	8000000	-0.0373		4	14	0.6	1000000	8000000	-0.0359		5	14	0.6	1000000	8000000	-0.0342
1	15	0.6	1000000	8000000	-0.0414		2	15	0.6	1000000	8000000	-0.0396		3	15	0.6	1000000	8000000	-0.0379		4	15	0.6	1000000	8000000	-0.0366		5	15	0.6	1000000	8000000	-0.0349
1	1	0.6	200000	10000000	-0.0334		2	1	0.6	200000	10000000	-0.0307		3	1	0.6	200000	10000000	-0.0282		4	1	0.6	200000	10000000	-0.0262		5	1	0.6	200000	10000000	-0.0242
1	2	0.6	200000	10000000	-0.0373		2	2	0.6	200000	10000000	-0.0351		3	2	0.6	200000	10000000	-0.0330		4	2	0.6	200000	10000000	-0.0313		5	2	0.6	200000	10000000	-0.0294
1	3	0.6	200000	10000000	-0.0397		2	3	0.6	200000	10000000	-0.0377		3	3	0.6	200000	10000000	-0.0359		4	3	0.6	200000	10000000	-0.0345		5	3	0.6	200000	10000000	-0.0327
1	4	0.6	200000	10000000	-0.0413		2	4	0.6	200000	10000000	-0.0395		3	4	0.6	200000	10000000	-0.0379		4	4	0.6	200000	10000000	-0.0366		5	4	0.6	200000	10000000	-0.0350
1	5	0.6	200000	10000000	-0.0424		2	5	0.6	200000	10000000	-0.0407		3	5	0.6	200000	10000000	-0.0392		4	5	0.6	200000	10000000	-0.0381		5	5	0.6	200000	10000000	-0.0366
1	6	0.6	200000	10000000	-0.0432		2	6	0.6	200000	10000000	-0.0416		3	6	0.6	200000	10000000	-0.0402		4	6	0.6	200000	10000000	-0.0392		5	6	0.6	200000	10000000	-0.0378
1	7	0.6	200000	10000000	-0.0439		2	7	0.6	200000	10000000	-0.0423		3	7	0.6	200000	10000000	-0.0410		4	7	0.6	200000	10000000	-0.0401		5	7	0.6	200000	10000000	-0.0387
1	8	0.6	200000	10000000	-0.0444		2	8	0.6	200000	10000000	-0.0428		3	8	0.6	200000	10000000	-0.0416		4	8	0.6	200000	10000000	-0.0408		5	8	0.6	200000	10000000	-0.0394
1	9	0.6	200000	10000000	-0.0448		2	9	0.6	200000	10000000	-0.0433		3	9	0.6	200000	10000000	-0.0421		4	9	0.6	200000	10000000	-0.0413		5	9	0.6	200000	10000000	-0.0400
1	10	0.6	200000	10000000	-0.0452		2	10	0.6	200000	10000000	-0.0436		3	10	0.6	200000	10000000	-0.0425		4	10	0.6	200000	10000000	-0.0418		5	10	0.6	200000	10000000	-0.0405
1	11	0.6	200000	10000000	-0.0455		2	11	0.6	200000	10000000	-0.0439		3	11	0.6	200000	10000000	-0.0428		4	11	0.6	200000	10000000	-0.0422		5	11	0.6	200000	10000000	-0.0409
1	12	0.6	200000	10000000	-0.0457		2	12	0.6	200000	10000000	-0.0442		3	12	0.6	200000	10000000	-0.0431		4	12	0.6	200000	10000000	-0.0425		5	12	0.6	200000	10000000	-0.0413
1	13	0.6	200000	10000000	-0.0460		2	13	0.6	200000	10000000	-0.0444		3	13	0.6	200000	10000000	-0.0433		4	13	0.6	200000	10000000	-0.0428		5	13	0.6	200000	10000000	-0.0416
1	14	0.6	200000	10000000	-0.0462		2	14	0.6	200000	10000000	-0.0446		3	14	0.6	200000	10000000	-0.0435		4	14	0.6	200000	10000000	-0.0430		5	14	0.6	200000	10000000	-0.0419
1	15	0.6	200000	10000000	-0.0464		2	15	0.6	200000	10000000	-0.0448		3	15	0.6	200000	10000000	-0.0437		4	15	0.6	200000	10000000	-0.0432		5	15	0.6	200000	10000000	-0.0421
1	1	0.6	400000	10000000	-0.0304		2	1	0.6	400000	10000000	-0.0275		3	1	0.6	400000	10000000	-0.0247		4	1	0.6	400000	10000000	-0.0225		5	1	0.6	400000	10000000	-0.0204
1	2	0.6	400000	10000000	-0.0335		2	2	0.6	400000	10000000	-0.0309		3	2	0.6	400000	10000000	-0.0284		4	2	0.6	400000	10000000	-0.0264		5	2	0.6	400000	10000000	-0.0244
1	3	0.6	400000	10000000	-0.0358		2	3	0.6	400000	10000000	-0.0334		3	3	0.6	400000	10000000	-0.0311		4	3	0.6	400000	10000000	-0.0293		5	3	0.6	400000	10000000	-0.0274
1	4	0.6	400000	10000000	-0.0376		2	4	0.6	400000	10000000	-0.0354		3	4	0.6	400000	10000000	-0.0333		4	4	0.6	400000	10000000	-0.0316		5	4	0.6	400000	10000000	-0.0298
1	5	0.6	400000	10000000	-0.0390		2	5	0.6	400000	10000000	-0.0369		3	5	0.6	400000	10000000	-0.0350		4	5	0.6	400000	10000000	-0.0334		5	5	0.6	400000	10000000	-0.0316
1	6	0.6	400000	10000000	-0.0401		2	6	0.6	400000	10000000	-0.0381		3	6	0.6	400000	10000000	-0.0363		4	6	0.6	400000	10000000	-0.0349		5	6	0.6	400000	10000000	-0.0332
1	7	0.6	400000	10000000	-0.0410		2	7	0.6	400000	10000000	-0.0391		3	7	0.6	400000	10000000	-0.0374		4	7	0.6	400000	10000000	-0.0361		5	7	0.6	400000	10000000	-0.0344
1	8	0.6	400000	10000000	-0.0417		2	8	0.6	400000	10000000	-0.0399		3	8	0.6	400000	10000000	-0.0383		4	8	0.6	400000	10000000	-0.0371		5	8	0.6	400000	10000000	-0.0355
1	9	0.6	400000	10000000	-0.0424		2	9	0.6	400000	10000000	-0.0406		3	9	0.6	400000	10000000	-0.0391		4	9	0.6	400000	10000000	-0.0380		5	9	0.6	400000	10000000	-0.0364
1	10	0.6	400000	10000000	-0.0429		2	10	0.6	400000	10000000	-0.0412		3	10	0.6	400000	10000000	-0.0398		4	10	0.6	400000	10000000	-0.0387		5	10	0.6	400000	10000000	-0.0372
1	11	0.6	400000	10000000	-0.0434		2	11	0.6	400000	10000000	-0.0418		3	11	0.6	400000	10000000	-0.0404		4	11	0.6	400000	10000000	-0.0394		5	11	0.6	400000	10000000	-0.0379
1	12	0.6	400000	10000000	-0.0438		2	12	0.6	400000	10000000	-0.0422		3	12	0.6	400000	10000000	-0.0409		4	12	0.6	400000	10000000	-0.0399		5	12	0.6	400000	10000000	-0.0385
1	13	0.6	400000	10000000	-0.0442		2	13	0.6	400000	10000000	-0.0426		3	13	0.6	400000	10000000	-0.0413		4	13	0.6	400000	10000000	-0.0404		5	13	0.6	400000	10000000	-0.0390
1	14	0.6	400000	10000000	-0.0445		2	14	0.6	400000	10000000	-0.0430		3	14	0.6	400000	10000000	-0.0418		4	14	0.6	400000	10000000	-0.0409		5	14	0.6	400000	10000000	-0.0395
1	15	0.6	400000	10000000	-0.0448		2	15	0.6	400000	10000000	-0.0433		3	15	0.6	400000	10000000	-0.0421		4	15	0.6	400000	10000000	-0.0413		5	15	0.6	400000	10000000	-0.0399
1	1	0.6	600000	10000000	-0.0292		2	1	0.6	600000	10000000	-0.0261		3	1	0.6	600000	10000000	-0.0233		4	1	0.6	600000	10000000	-0.0210		5	1	0.6	600000	10000000	-0.0189
1	2	0.6	600000	10000000	-0.0317		2	2	0.6	600000	10000000	-0.0288		3	2	0.6	600000	10000000	-0.0262		4	2	0.6	600000	10000000	-0.0241		5	2	0.6	600000	10000000	-0.0220
1	3	0.6	600000	10000000	-0.0337		2	3	0.6	600000	10000000	-0.0310		3	3	0.6	600000	10000000	-0.0285		4	3	0.6	600000	10000000	-0.0266		5	3	0.6	600000	10000000	-0.0246
1	4	0.6	600000	10000000	-0.0353		2	4	0.6	600000	10000000	-0.0328		3	4	0.6	600000	10000000	-0.0305		4	4	0.6	600000	10000000	-0.0286		5	4	0.6	600000	10000000	-0.0267
1	5	0.6	600000	10000000	-0.0367		2	5	0.6	600000	10000000	-0.0343		3	5	0.6	600000	10000000	-0.0322		4	5	0.6	600000	10000000	-0.0304		5	5	0.6	600000	10000000	-0.0285
1	6	0.6	600000	10000000	-0.0378		2	6	0.6	600000	10000000	-0.0356		3	6	0.6	600000	10000000	-0.0336		4	6	0.6	600000	10000000	-0.0319		5	6	0.6	600000	10000000	-0.0301
1	7	0.6	600000	10000000	-0.0388		2	7	0.6	600000	10000000	-0.0367		3	7	0.6	600000	10000000	-0.0348		4	7	0.6	600000	10000000	-0.0332		5	7	0.6	600000	10000000	-0.0314
1	8	0.6	600000	10000000	-0.0397		2	8	0.6	600000	10000000	-0.0376		3	8	0.6	600000	10000000	-0.0358		4	8	0.6	600000	10000000	-0.0343		5	8	0.6	600000	10000000	-0.0326
1	9	0.6	600000	10000000	-0.0404		2	9	0.6	600000	10000000	-0.0385		3	9	0.6	600000	10000000	-0.0367		4	9	0.6	600000	10000000	-0.0353		5	9	0.6	600000	10000000	-0.0336
1	10	0.6	600000	10000000	-0.0410		2	10	0.6	600000	10000000	-0.0392		3	10	0.6	600000	10000000	-0.0375		4	10	0.6	600000	10000000	-0.0361		5	10	0.6	600000	10000000	-0.0345
1	11	0.6	600000	10000000	-0.0416		2	11	0.6	600000	10000000	-0.0398		3	11	0.6	600000	10000000	-0.0382		4	11	0.6	600000	10000000	-0.0369		5	11	0.6	600000	10000000	-0.0353
1	12	0.6	600000	10000000	-0.0421		2	12	0.6	600000	10000000	-0.0404		3	12	0.6	600000	10000000	-0.0388		4	12	0.6	600000	10000000	-0.0376		5	12	0.6	600000	10000000	-0.0360
1	13	0.6	600000	10000000	-0.0426		2	13	0.6	600000	10000000	-0.0409		3	13	0.6	600000	10000000	-0.0394		4	13	0.6	600000	10000000	-0.0382		5	13	0.6	600000	10000000	-0.0367
1	14	0.6	600000	10000000	-0.0430		2	14	0.6	600000	10000000	-0.0413		3	14	0.6	600000	10000000	-0.0399		4	14	0.6	600000	10000000	-0.0388		5	14	0.6	600000	10000000	-0.0372
1	15	0.6	600000	10000000	-0.0434		2	15	0.6	600000	10000000	-0.0418		3	15	0.6	600000	10000000	-0.0404		4	15	0.6	600000	10000000	-0.0393		5	15	0.6	600000	10000000	-0.0378
1	1	0.6	800000	10000000	-0.0285		2	1	0.6	800000	10000000	-0.0254		3	1	0.6	800000	10000000	-0.0225		4	1	0.6	800000	10000000	-0.0202		5	1	0.6	800000	10000000	-0.0181
1	2	0.6	800000	10000000	-0.0306		2	2	0.6	800000	10000000	-0.0276		3	2	0.6	800000	10000000	-0.0249		4	2	0.6	800000	10000000	-0.0227		5	2	0.6	800000	10000000	-0.0206
1	3	0.6	800000	10000000	-0.0323		2	3	0.6	800000	10000000	-0.0295		3	3	0.6	800000	10000000	-0.0269		4	3	0.6	800000	10000000	-0.0249		5	3	0.6	800000	10000000	-0.0228
1	4	0.6	800000	10000000	-0.0338		2	4	0.6	800000	10000000	-0.0312		3	4	0.6	800000	10000000	-0.0287		4	4	0.6	800000	10000000	-0.0267		5	4	0.6	800000	10000000	-0.0248
1	5	0.6	800000	10000000	-0.0351		2	5	0.6	800000	10000000	-0.0326		3	5	0.6	800000	10000000	-0.0303		4	5	0.6	800000	10000000	-0.0284		5	5	0.6	800000	10000000	-0.0264
1	6	0.6	800000	10000000	-0.0362		2	6	0.6	800000	10000000	-0.0338		3	6	0.6	800000	10000000	-0.0316		4	6	0.6	800000	10000000	-0.0298		5	6	0.6	800000	10000000	-0.0279
1	7	0.6	800000	10000000	-0.0372		2	7	0.6	800000	10000000	-0.0349		3	7	0.6	800000	10000000	-0.0328		4	7	0.6	800000	10000000	-0.0311		5	7	0.6	800000	10000000	-0.0292
1	8	0.6	800000	10000000	-0.0381		2	8	0.6	800000	10000000	-0.0359		3	8	0.6	800000	10000000	-0.0338		4	8	0.6	800000	10000000	-0.0322		5	8	0.6	800000	10000000	-0.0304
1	9	0.6	800000	10000000	-0.0389		2	9	0.6	800000	10000000	-0.0367		3	9	0.6	800000	10000000	-0.0348		4	9	0.6	800000	10000000	-0.0332		5	9	0.6	800000	10000000	-0.0314
1	10	0.6	800000	10000000	-0.0396		2	10	0.6	800000	10000000	-0.0375		3	10	0.6	800000	10000000	-0.0356		4	10	0.6	800000	10000000	-0.0341		5	10	0.6	800000	10000000	-0.0324
1	11	0.6	800000	10000000	-0.0402		2	11	0.6	800000	10000000	-0.0382		3	11	0.6	800000	10000000	-0.0364		4	11	0.6	800000	10000000	-0.0349		5	11	0.6	800000	10000000	-0.0332
1	12	0.6	800000	10000000	-0.0407		2	12	0.6	800000	10000000	-0.0388		3	12	0.6	800000	10000000	-0.0371		4	12	0.6	800000	10000000	-0.0357		5	12	0.6	800000	10000000	-0.0340
1	13	0.6	800000	10000000	-0.0412		2	13	0.6	800000	10000000	-0.0394		3	13	0.6	800000	10000000	-0.0377		4	13	0.6	800000	10000000	-0.0364		5	13	0.6	800000	10000000	-0.0347
1	14	0.6	800000	10000000	-0.0417		2	14	0.6	800000	10000000	-0.0399		3	14	0.6	800000	10000000	-0.0383		4	14	0.6	800000	10000000	-0.0370		5	14	0.6	800000	10000000	-0.0353
1	15	0.6	800000	10000000	-0.0421		2	15	0.6	800000	10000000	-0.0404		3	15	0.6	800000	10000000	-0.0388		4	15	0.6	800000	10000000	-0.0376		5	15	0.6	800000	10000000	-0.0360
1	1	0.6	1000000	10000000	-0.0281		2	1	0.6	1000000	10000000	-0.0250		3	1	0.6	1000000	10000000	-0.0221		4	1	0.6	1000000	10000000	-0.0197		5	1	0.6	1000000	10000000	-0.0176
1	2	0.6	1000000	10000000	-0.0299		2	2	0.6	1000000	10000000	-0.0269		3	2	0.6	1000000	10000000	-0.0241		4	2	0.6	1000000	10000000	-0.0219		5	2	0.6	1000000	10000000	-0.0198
1	3	0.6	1000000	10000000	-0.0314		2	3	0.6	1000000	10000000	-0.0285		3	3	0.6	1000000	10000000	-0.0259		4	3	0.6	1000000	10000000	-0.0237		5	3	0.6	1000000	10000000	-0.0217
1	4	0.6	1000000	10000000	-0.0328		2	4	0.6	1000000	10000000	-0.0300		3	4	0.6	1000000	10000000	-0.0275		4	4	0.6	1000000	10000000	-0.0254		5	4	0.6	1000000	10000000	-0.0234
1	5	0.6	1000000	10000000	-0.0340		2	5	0.6	1000000	10000000	-0.0313		3	5	0.6	1000000	10000000	-0.0289		4	5	0.6	1000000	10000000	-0.0269		5	5	0.6	1000000	10000000	-0.0249
1	6	0.6	1000000	10000000	-0.0350		2	6	0.6	1000000	10000000	-0.0325		3	6	0.6	1000000	10000000	-0.0302		4	6	0.6	1000000	10000000	-0.0283		5	6	0.6	1000000	10000000	-0.0263
1	7	0.6	1000000	10000000	-0.0360		2	7	0.6	1000000	10000000	-0.0336		3	7	0.6	1000000	10000000	-0.0313		4	7	0.6	1000000	10000000	-0.0295		5	7	0.6	1000000	10000000	-0.0276
1	8	0.6	1000000	10000000	-0.0369		2	8	0.6	1000000	10000000	-0.0345		3	8	0.6	1000000	10000000	-0.0323		4	8	0.6	1000000	10000000	-0.0306		5	8	0.6	1000000	10000000	-0.0287
1	9	0.6	1000000	10000000	-0.0376		2	9	0.6	1000000	10000000	-0.0354		3	9	0.6	1000000	10000000	-0.0333		4	9	0.6	1000000	10000000	-0.0316		5	9	0.6	1000000	10000000	-0.0297
1	10	0.6	1000000	10000000	-0.0383		2	10	0.6	1000000	10000000	-0.0361		3	10	0.6	1000000	10000000	-0.0341		4	10	0.6	1000000	10000000	-0.0325		5	10	0.6	1000000	10000000	-0.0307
1	11	0.6	1000000	10000000	-0.0390		2	11	0.6	1000000	10000000	-0.0369		3	11	0.6	1000000	10000000	-0.0349		4	11	0.6	1000000	10000000	-0.0333		5	11	0.6	1000000	10000000	-0.0315
1	12	0.6	1000000	10000000	-0.0396		2	12	0.6	1000000	10000000	-0.0375		3	12	0.6	1000000	10000000	-0.0356		4	12	0.6	1000000	10000000	-0.0341		5	12	0.6	1000000	10000000	-0.0323
1	13	0.6	1000000	10000000	-0.0401		2	13	0.6	1000000	10000000	-0.0381		3	13	0.6	1000000	10000000	-0.0363		4	13	0.6	1000000	10000000	-0.0348		5	13	0.6	1000000	10000000	-0.0331
1	14	0.6	1000000	10000000	-0.0406		2	14	0.6	1000000	10000000	-0.0386		3	14	0.6	1000000	10000000	-0.0369		4	14	0.6	1000000	10000000	-0.0355		5	14	0.6	1000000	10000000	-0.0338
1	15	0.6	1000000	10000000	-0.0411		2	15	0.6	1000000	10000000	-0.0392		3	15	0.6	1000000	10000000	-0.0375		4	15	0.6	1000000	10000000	-0.0361		5	15	0.6	1000000	10000000	-0.0344
1	1	0.8	200000	2000000	-0.0336		2	1	0.8	200000	2000000	-0.0310		3	1	0.8	200000	2000000	-0.0285		4	1	0.8	200000	2000000	-0.0265		5	1	0.8	200000	2000000	-0.0245
1	2	0.8	200000	2000000	-0.0374		2	2	0.8	200000	2000000	-0.0352		3	2	0.8	200000	2000000	-0.0331		4	2	0.8	200000	2000000	-0.0315		5	2	0.8	200000	2000000	-0.0296
1	3	0.8	200000	2000000	-0.0397		2	3	0.8	200000	2000000	-0.0377		3	3	0.8	200000	2000000	-0.0359		4	3	0.8	200000	2000000	-0.0345		5	3	0.8	200000	2000000	-0.0328
1	4	0.8	200000	2000000	-0.0413		2	4	0.8	200000	2000000	-0.0394		3	4	0.8	200000	2000000	-0.0378		4	4	0.8	200000	2000000	-0.0366		5	4	0.8	200000	2000000	-0.0349
1	5	0.8	200000	2000000	-0.0424		2	5	0.8	200000	2000000	-0.0407		3	5	0.8	200000	2000000	-0.0392		4	5	0.8	200000	2000000	-0.0381		5	5	0.8	200000	2000000	-0.0366
1	6	0.8	200000	2000000	-0.0433		2	6	0.8	200000	2000000	-0.0417		3	6	0.8	200000	2000000	-0.0403		4	6	0.8	200000	2000000	-0.0393		5	6	0.8	200000	2000000	-0.0378
1	7	0.8	200000	2000000	-0.0441		2	7	0.8	200000	2000000	-0.0425		3	7	0.8	200000	2000000	-0.0412		4	7	0.8	200000	2000000	-0.0403		5	7	0.8	200000	2000000	-0.0389
1	8	0.8	200000	2000000	-0.0448		2	8	0.8	200000	2000000	-0.0433		3	8	0.8	200000	2000000	-0.0420		4	8	0.8	200000	2000000	-0.0412		5	8	0.8	200000	2000000	-0.0398
1	9	0.8	200000	2000000	-0.0455		2	9	0.8	200000	2000000	-0.0439		3	9	0.8	200000	2000000	-0.0427		4	9	0.8	200000	2000000	-0.0420		5	9	0.8	200000	2000000	-0.0407
1	10	0.8	200000	2000000	-0.0461		2	10	0.8	200000	2000000	-0.0445		3	10	0.8	200000	2000000	-0.0433		4	10	0.8	200000	2000000	-0.0427		5	10	0.8	200000	2000000	-0.0414
1	11	0.8	200000	2000000	-0.0466		2	11	0.8	200000	2000000	-0.0451		3	11	0.8	200000	2000000	-0.0439		4	11	0.8	200000	2000000	-0.0433		5	11	0.8	200000	2000000	-0.0421
1	12	0.8	200000	2000000	-0.0471		2	12	0.8	200000	2000000	-0.0456		3	12	0.8	200000	2000000	-0.0445		4	12	0.8	200000	2000000	-0.0439		5	12	0.8	200000	2000000	-0.0428
1	13	0.8	200000	2000000	-0.0476		2	13	0.8	200000	2000000	-0.0462		3	13	0.8	200000	2000000	-0.0451		4	13	0.8	200000	2000000	-0.0445		5	13	0.8	200000	2000000	-0.0434
1	14	0.8	200000	2000000	-0.0481		2	14	0.8	200000	2000000	-0.0467		3	14	0.8	200000	2000000	-0.0456		4	14	0.8	200000	2000000	-0.0451		5	14	0.8	200000	2000000	-0.0440
1	15	0.8	200000	2000000	-0.0486		2	15	0.8	200000	2000000	-0.0472		3	15	0.8	200000	2000000	-0.0461		4	15	0.8	200000	2000000	-0.0456		5	15	0.8	200000	2000000	-0.0446
1	1	0.8	400000	2000000	-0.0310		2	1	0.8	400000	2000000	-0.0281		3	1	0.8	400000	2000000	-0.0254		4	1	0.8	400000	2000000	-0.0232		5	1	0.8	400000	2000000	-0.0211
1	2	0.8	400000	2000000	-0.0343		2	2	0.8	400000	2000000	-0.0318		3	2	0.8	400000	2000000	-0.0293		4	2	0.8	400000	2000000	-0.0274		5	2	0.8	400000	2000000	-0.0254
1	3	0.8	400000	2000000	-0.0368		2	3	0.8	400000	2000000	-0.0345		3	3	0.8	400000	2000000	-0.0323		4	3	0.8	400000	2000000	-0.0305		5	3	0.8	400000	2000000	-0.0287
1	4	0.8	400000	2000000	-0.0387		2	4	0.8	400000	2000000	-0.0365		3	4	0.8	400000	2000000	-0.0346		4	4	0.8	400000	2000000	-0.0329		5	4	0.8	400000	2000000	-0.0312
1	5	0.8	400000	2000000	-0.0401		2	5	0.8	400000	2000000	-0.0382		3	5	0.8	400000	2000000	-0.0363		4	5	0.8	400000	2000000	-0.0349		5	5	0.8	400000	2000000	-0.0332
1	6	0.8	400000	2000000	-0.0413		2	6	0.8	400000	2000000	-0.0395		3	6	0.8	400000	2000000	-0.0378		4	6	0.8	400000	2000000	-0.0365		5	6	0.8	400000	2000000	-0.0348
1	7	0.8	400000	2000000	-0.0424		2	7	0.8	400000	2000000	-0.0406		3	7	0.8	400000	2000000	-0.0391		4	7	0.8	400000	2000000	-0.0378		5	7	0.8	400000	2000000	-0.0362
1	8	0.8	400000	2000000	-0.0433		2	8	0.8	400000	2000000	-0.0416		3	8	0.8	400000	2000000	-0.0402		4	8	0.8	400000	2000000	-0.0390		5	8	0.8	400000	2000000	-0.0375
1	9	0.8	400000	2000000	-0.0441		2	9	0.8	400000	2000000	-0.0425		3	9	0.8	400000	2000000	-0.0411		4	9	0.8	400000	2000000	-0.0401		5	9	0.8	400000	2000000	-0.0386
1	10	0.8	400000	2000000	-0.0448		2	10	0.8	400000	2000000	-0.0433		3	10	0.8	400000	2000000	-0.0420		4	10	0.8	400000	2000000	-0.0410		5	10	0.8	400000	2000000	-0.0396
1	11	0.8	400000	2000000	-0.0455		2	11	0.8	400000	2000000	-0.0440		3	11	0.8	400000	2000000	-0.0428		4	11	0.8	400000	2000000	-0.0419		5	11	0.8	400000	2000000	-0.0405
1	12	0.8	400000	2000000	-0.0461		2	12	0.8	400000	2000000	-0.0446		3	12	0.8	400000	2000000	-0.0435		4	12	0.8	400000	2000000	-0.0427		5	12	0.8	400000	2000000	-0.0413
1	13	0.8	400000	2000000	-0.0467		2	13	0.8	400000	2000000	-0.0453		3	13	0.8	400000	2000000	-0.0442		4	13	0.8	400000	2000000	-0.0434		5	13	0.8	400000	2000000	-0.0421
1	14	0.8	400000	2000000	-0.0473		2	14	0.8	400000	2000000	-0.0459		3	14	0.8	400000	2000000	-0.0448		4	14	0.8	400000	2000000	-0.0441		5	14	0.8	400000	2000000	-0.0428
1	15	0.8	400000	2000000	-0.0478		2	15	0.8	400000	2000000	-0.0464		3	15	0.8	400000	2000000	-0.0454		4	15	0.8	400000	2000000	-0.0447		5	15	0.8	400000	2000000	-0.0435
1	1	0.8	600000	2000000	-0.0298		2	1	0.8	600000	2000000	-0.0268		3	1	0.8	600000	2000000	-0.0240		4	1	0.8	600000	2000000	-0.0218		5	1	0.8	600000	2000000	-0.0197
1	2	0.8	600000	2000000	-0.0327		2	2	0.8	600000	2000000	-0.0300		3	2	0.8	600000	2000000	-0.0274		4	2	0.8	600000	2000000	-0.0254		5	2	0.8	600000	2000000	-0.0234
1	3	0.8	600000	2000000	-0.0350		2	3	0.8	600000	2000000	-0.0325		3	3	0.8	600000	2000000	-0.0302		4	3	0.8	600000	2000000	-0.0283		5	3	0.8	600000	2000000	-0.0263
